#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:simualted" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:simualted" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:simualted">
#                <taxonset id="TaxonSet.simualted" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:simualted" name="distribution" x="@birthRate.t:simualted">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:simualted" name="distribution">
#            <parameter id="kappa.s:simualted" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@simualted" id="treeLikelihood.simualted" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:simualted">
#            <siteModel id="SiteModel.s:simualted" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:simualted" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simualted" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simualted" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:simualted" kappa="@kappa.s:simualted" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:simualted" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:simualted" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:simualted" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:simualted" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1097000	-2989.3017474408757	-3038.77344204609	49.47169460521446	-3038.77344204609	0.004681335231768868	1.5078635983453974	51.13560067327721	627.8675669938668	0.24773190073155021	0.23691949555049752	0.2620737674201974	0.25327483629775466
1098000	-2987.3374082665646	-3037.907515690933	50.57010742436856	-3037.907515690933	0.004356801267152775	1.5078635983453974	52.23401349243131	449.44529564003636	0.24773190073155021	0.23691949555049752	0.2620737674201974	0.25327483629775466
1099000	-2984.8092424520028	-3038.238874343782	53.42963189177917	-3038.238874343782	0.0036751683642336783	0.8895410169206176	54.85396029785527	698.0977027002101	0.24773190073155021	0.23691949555049752	0.2620737674201974	0.25327483629775466
1100000	-2984.2223255422496	-3038.8027768484044	54.580451306154806	-3038.8027768484044	0.0029427374624084166	0.5163571990386923	55.94438536946728	1138.3722803876346	0.24773190073155021	0.23691949555049752	0.2620737674201974	0.25327483629775466
1101000	-2997.399320731964	-3049.2810741866156	51.88175345465135	-3049.2810741866156	0.0028692066966995553	0.3003181704872617	53.37382667577624	1003.9564327119803	0.24773190073155021	0.23691949555049752	0.2620737674201974	0.25327483629775466
1102000	-2983.239984506196	-3037.3078366664977	54.06785216030157	-3037.3078366664977	0.004074474607250865	1.018770755006715	55.53673974645167	855.4592411978647	0.24773190073155021	0.24391595969133556	0.2620737674201974	0.24627837215691661
1103000	-2984.0593433976146	-3039.2634049405756	55.20406154296103	-3039.2634049405756	0.00310467458358089	1.018770755006715	56.67294912911114	947.580300292426	0.24773190073155021	0.24391595969133556	0.2531893806243329	0.2551627589527811
1104000	-2994.410582162291	-3043.0556632161883	48.64508105389707	-3043.0556632161883	0.004534267584053983	1.018770755006715	50.11396864004718	274.2355050481842	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1105000	-2991.4058154802788	-3042.0976098332903	50.69179435301167	-3042.0976098332903	0.0044218788168994775	1.018770755006715	52.160681939161776	443.68860768214415	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1106000	-2990.3177486469476	-3043.7652503777003	53.44750173075252	-3043.7652503777003	0.0024728570306354124	1.018770755006715	54.916389316902624	890.0358251188144	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1107000	-2985.3495194345205	-3039.0655886992454	53.71606926472464	-3039.0655886992454	0.003565077905289892	1.018770755006715	55.18495685087474	1128.0616813538154	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1108000	-2981.043558321873	-3036.699165952222	55.65560763034854	-3036.699165952222	0.0026563582364803645	1.018770755006715	57.12449521649865	1355.2519016608871	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1109000	-2982.852882841921	-3038.350768609825	55.497885767904094	-3038.350768609825	0.003130349283985152	1.018770755006715	56.966773354054205	956.128674103536	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1110000	-2985.108765250897	-3037.210048092094	52.10128284119733	-3037.210048092094	0.0030135289252466836	1.018770755006715	53.57017042734744	1034.3238785315204	0.24773190073155021	0.22511644823983928	0.27198889207582916	0.2551627589527811
1111000	-2984.751557212329	-3035.2257347138348	50.47417750150578	-3035.2257347138348	0.0029991839897874108	1.018770755006715	51.94306508765589	1693.8461739115319	0.24773190073155021	0.24168211195030054	0.25247238623787505	0.258113601080274
1112000	-2984.7768753185796	-3038.582121890146	53.80524657156634	-3038.582121890146	0.0033234490355260236	1.018770755006715	55.27413415771645	674.042270541331	0.24773190073155021	0.24164088708897755	0.25247238623787505	0.258154825941597
1113000	-2987.6688649766893	-3041.9528872445853	54.28402226789623	-3041.9528872445853	0.00220568249977813	1.018770755006715	55.752909854046344	859.1911543593487	0.24773190073155021	0.24164088708897755	0.25247238623787505	0.258154825941597
1114000	-2982.094232107937	-3035.857225422608	53.76299331467095	-3035.857225422608	0.003636548749607169	1.018770755006715	55.231880900821054	793.6897482441483	0.24773190073155021	0.24164088708897755	0.25247238623787505	0.258154825941597
1115000	-2988.2250190008513	-3040.1017873597284	51.87676835887734	-3040.1017873597284	0.0037828954876968036	1.018770755006715	53.34565594502745	347.60698545930023	0.24773190073155021	0.24164088708897755	0.25247238623787505	0.258154825941597
1116000	-2990.5039402231573	-3041.0396101836786	50.53566996052153	-3041.0396101836786	0.00535580393807451	0.5521385959735876	51.896818682335436	426.71987895655377	0.24773190073155021	0.24164088708897755	0.25247238623787505	0.258154825941597
1117000	-2984.5080760129504	-3037.634911459785	53.12683544683496	-3037.634911459785	0.0032717978044698778	0.5521385959735876	54.487984168648865	764.8620208833452	0.23950456354800878	0.24164088708897755	0.25247238623787505	0.26638216312513846
1118000	-2989.6601663983192	-3040.7539640467603	51.093797648441104	-3040.7539640467603	0.0032877716440627637	0.5521385959735876	52.45494637025501	403.4032351677858	0.23950456354800878	0.24164088708897755	0.25247238623787505	0.26638216312513846
1119000	-2992.2365628761827	-3041.9185747691417	49.68201189295894	-3041.9185747691417	0.004887218886056904	0.7057190889828792	51.05749349186767	357.03455693908575	0.23950456354800878	0.24164088708897755	0.25247238623787505	0.26638216312513846
1120000	-2994.847664592004	-3045.7224940029723	50.874829410968104	-3045.7224940029723	0.002413539567218308	0.6323197967798122	52.23913193980901	305.04767114881827	0.23950456354800878	0.24164088708897755	0.25247238623787505	0.26638216312513846
1121000	-2990.7638519112347	-3046.3383790674457	55.574527156211154	-3046.3383790674457	0.002570672587183983	0.6323197967798122	56.93882968505206	859.0688814173037	0.26591533442938164	0.24164088708897755	0.25247238623787505	0.2399713922437656
1122000	-2987.971692884426	-3039.9060160482713	51.934323163845576	-3039.9060160482713	0.003337999132260433	0.6323197967798122	53.298625692686485	1020.9996513646951	0.2611017386818067	0.24645448283655252	0.25247238623787505	0.2399713922437656
1123000	-2982.969305014824	-3038.174947758081	55.20564274325702	-3038.174947758081	0.002638453466074763	0.6323197967798122	56.56994527209793	1117.557258211925	0.2611017386818067	0.24645448283655252	0.25247238623787505	0.2399713922437656
1124000	-2989.393568518451	-3039.7480303901175	50.35446187166626	-3039.7480303901175	0.00540770774100791	0.6323197967798122	51.71876440050717	514.6139343098008	0.2636059393950599	0.24069018662229807	0.25573248173887625	0.2399713922437656
1125000	-2981.877848921107	-3039.7461651094695	57.86831618836212	-3039.7461651094695	0.002398451072217206	0.6323197967798122	59.23261871720303	1006.6875288047959	0.2636059393950599	0.24069018662229807	0.25573248173887625	0.2399713922437656
1126000	-2983.164351105158	-3036.152198698962	52.98784759380379	-3036.152198698962	0.004133353957059657	0.6323197967798122	54.3521501226447	559.9675581754051	0.2636059393950599	0.24069018662229807	0.25573248173887625	0.2399713922437656
1127000	-2983.84605170469	-3038.2796332540506	54.43358154936032	-3038.2796332540506	0.0028932135734355477	0.4091843177423416	55.82949213091861	856.8113002382394	0.2636059393950599	0.24069018662229807	0.25573248173887625	0.2399713922437656
1128000	-2990.708089932554	-3041.6452581898247	50.93716825727099	-3041.6452581898247	0.002301763099417638	0.4091843177423416	52.33307883882928	1498.227513498206	0.2636059393950599	0.24069018662229807	0.25573248173887625	0.2399713922437656
1129000	-2985.877708898245	-3039.618657165654	53.74094826740885	-3039.618657165654	0.0032306201475937562	0.4091843177423416	55.13685884896714	485.5932715198341	0.2636059393950599	0.24069018662229807	0.25573248173887625	0.2399713922437656
1130000	-2990.7755561669146	-3041.2853215864952	50.509765419580845	-3041.2853215864952	0.005348900246121879	0.9218078787249384	51.94465813008002	353.2728387103606	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1131000	-2989.5276142360426	-3043.564698343375	54.03708410733219	-3043.564698343375	0.0029423463780804053	0.5937217337010926	55.39845819908789	1057.0164075263867	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1132000	-2989.7354183477273	-3041.6909502032095	51.95553185548224	-3041.6909502032095	0.0035451504769993952	0.5937217337010926	53.31690594723794	939.8029471958309	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1133000	-2994.542848631089	-3044.3026368003657	49.759788169276874	-3044.3026368003657	0.003001611303228107	0.5937217337010926	51.12116226103257	224.18316805294631	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1134000	-2990.8585069923306	-3042.446857118187	51.588350125856394	-3042.446857118187	0.003193769190411828	0.772708026026489	52.9788811463409	526.2994758881446	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1135000	-2990.9878504787516	-3042.97774090095	51.98989042219823	-3042.97774090095	0.004356134533827467	0.772708026026489	53.38042144268274	665.3995445662867	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1136000	-2992.84024109793	-3043.190529705519	50.35028860758886	-3043.190529705519	0.004893053013288396	0.5189860257070849	51.71391093561	402.6084544023857	0.27474821241975805	0.2357507512286831	0.25573248173887625	0.23376855461268237
1137000	-2988.894894360341	-3044.743527525909	55.848633165568174	-3044.743527525909	0.002671194960762182	0.5134195488134081	57.212937156812735	887.9245784433425	0.27474821241975805	0.2357507512286831	0.24632106281184882	0.2431799735397098
1138000	-2985.0449130495886	-3039.6834348071898	54.63852175760131	-3039.6834348071898	0.003238465333871981	0.5134195488134081	56.00282574884587	1047.386610366636	0.26836535138433537	0.2357507512286831	0.2527039238472715	0.2431799735397098
1139000	-2989.8103791853205	-3042.2529086161253	52.44252943080462	-3042.2529086161253	0.0041579495268435586	0.5229380306288264	53.80571681788116	580.1373361261117	0.26836535138433537	0.2357507512286831	0.2527039238472715	0.2431799735397098
1140000	-2983.6278897336783	-3039.61478211421	55.986892380531465	-3039.61478211421	0.002412416930534548	0.5229380306288264	57.35007976760801	1426.4681672376264	0.26836535138433537	0.22446839085000464	0.26398628422595	0.2431799735397098
1141000	-2992.0886331890524	-3045.084858221063	52.99622503201028	-3045.084858221063	0.0035133787877169825	0.5229380306288264	54.35941241908682	740.6253781022557	0.26836535138433537	0.22446839085000464	0.26398628422595	0.2431799735397098
1142000	-2990.459202500175	-3042.2529315534157	51.793729053240966	-3042.2529315534157	0.004255901375623687	0.5229380306288264	53.15691644031751	834.1723525984975	0.26836535138433537	0.22446839085000464	0.26398628422595	0.2431799735397098
1143000	-2989.942669016681	-3041.808318564511	51.865649547829754	-3041.808318564511	0.003722646616371664	0.5229380306288264	53.2288369349063	419.0788294145199	0.26836535138433537	0.22446839085000464	0.26398628422595	0.2431799735397098
1144000	-2986.03636817912	-3038.5826534488656	52.54628526974539	-3038.5826534488656	0.0037941528558532904	0.5229380306288264	53.90947265682193	1466.214493267486	0.26836535138433537	0.22446839085000464	0.26398628422595	0.2431799735397098
1145000	-2987.491378766991	-3043.4772536239443	55.98587485695302	-3043.4772536239443	0.00296569702612467	0.5229380306288264	57.34906224402956	836.8120516672391	0.26846095803105297	0.22437278420328702	0.26398628422595	0.2431799735397098
1146000	-2985.7889862998486	-3039.9733347694537	54.18434846960521	-3039.9733347694537	0.003364018158476678	0.43360506112137254	55.569051007301965	495.57667108266537	0.26846095803105297	0.22437278420328702	0.26398628422595	0.2431799735397098
1147000	-2986.1177757217874	-3039.83519795409	53.71742223230255	-3039.83519795409	0.003597629259213756	0.43360506112137254	55.10212476999931	1326.352389788504	0.26846095803105297	0.22437278420328702	0.26398628422595	0.2431799735397098
1148000	-2985.297120922786	-3042.4670613269177	57.169940404131964	-3042.4670613269177	0.002261838291354038	0.43360506112137254	58.55464294182872	951.0894056384037	0.26846095803105297	0.22437278420328702	0.26398628422595	0.2431799735397098
1149000	-2985.562768364735	-3040.13383286012	54.57106449538503	-3040.13383286012	0.0029523374314451775	0.33561414124999306	56.021544982385485	604.8448270673755	0.26846095803105297	0.22437278420328702	0.26398628422595	0.2431799735397098
1150000	-2990.4453706938316	-3043.9327916532807	53.48742095944918	-3043.9327916532807	0.0033341485554598503	0.540001112583424	54.849175277679215	921.1381176491586	0.26846095803105297	0.22437278420328702	0.26398628422595	0.2431799735397098
1151000	-2982.6204270874346	-3040.2287139374175	57.60828684998277	-3040.2287139374175	0.0024895815526491797	1.3103697891557597	59.19106180235629	972.6152744973257	0.2624546453512883	0.22437278420328702	0.26398628422595	0.24918628621947445
1152000	-2987.1264664588975	-3039.551924696665	52.42545823776751	-3039.551924696665	0.003869877513669102	1.3103697891557597	54.00823319014103	614.7287340121827	0.2624546453512883	0.2256444368869536	0.2627146315422834	0.24918628621947445
1153000	-2994.4326047535205	-3049.4937011765296	55.06109642300903	-3049.4937011765296	0.002067020028598781	1.3103697891557597	56.64387137538255	1257.0301030065837	0.2624546453512883	0.2256444368869536	0.25834065969346565	0.25356025806829224
1154000	-2987.0406658639704	-3040.1739502675673	53.133284403596896	-3040.1739502675673	0.00269126140122868	1.3103697891557597	54.716059355970415	1390.9178274561814	0.2624546453512883	0.2256444368869536	0.25834065969346565	0.25356025806829224
1155000	-2986.5758734433884	-3040.3566043674987	53.780730924110316	-3040.3566043674987	0.003126987305548689	0.5337111077867586	55.142931724234174	485.78455191376264	0.2624546453512883	0.24141339893262895	0.2425716976477903	0.25356025806829224
1156000	-2985.2987549507197	-3038.390119654334	53.091364703614104	-3038.390119654334	0.0029414315490243026	0.7530641617515295	54.47708719023414	1206.605474547161	0.2624546453512883	0.24141339893262895	0.2425716976477903	0.25356025806829224
1157000	-2989.246866769395	-3039.735206272406	50.48833950301063	-3039.735206272406	0.0041818590035211005	0.7530641617515295	51.87406198963066	1365.4871285043728	0.2624546453512883	0.24141339893262895	0.2425716976477903	0.25356025806829224
1158000	-2989.9544031323503	-3039.6929589548236	49.73855582247333	-3039.6929589548236	0.003847783367638609	1.0630233236378919	51.223835335198075	1224.5577886475419	0.2624546453512883	0.24141339893262895	0.2425716976477903	0.25356025806829224
1159000	-2982.891165781501	-3039.3986682523237	56.50750247082277	-3039.3986682523237	0.002310831506141312	1.0630233236378919	57.992781983547516	851.7419483799625	0.2464771354513756	0.24141339893262895	0.258549207547703	0.25356025806829224
1160000	-2988.972015843583	-3040.3194319234244	51.34741607984144	-3040.3194319234244	0.0037598758097848206	1.0630233236378919	52.83269559256618	534.3993779952447	0.2464771354513756	0.24141339893262895	0.258549207547703	0.25356025806829224
1161000	-2986.487979155292	-3041.3171246555344	54.82914550024222	-3041.3171246555344	0.002352446078799219	0.5316418685894464	56.191513725029616	961.6261493500966	0.2558437107188942	0.24141339893262895	0.258549207547703	0.2441936828007736
1162000	-2987.626989551775	-3042.9386835013224	55.31169394954752	-3042.9386835013224	0.0026435891989977926	0.6579664620731506	56.67915221984303	801.882448035151	0.2558437107188942	0.24141339893262895	0.2762802160115067	0.22646267433696993
1163000	-2989.8383242054892	-3040.597345334073	50.75902112858368	-3040.597345334073	0.004566479533440759	0.45738161699027247	52.13530423133559	647.0586582566924	0.2558437107188942	0.24141339893262895	0.2762802160115067	0.22646267433696993
1164000	-2992.133904670493	-3043.503466030472	51.36956135997885	-3043.503466030472	0.003104647811020513	0.45738161699027247	52.74584446273076	553.6813362368981	0.2558437107188942	0.24141339893262895	0.2762802160115067	0.22646267433696993
1165000	-2990.3754228758253	-3042.343124951736	51.96770207591082	-3042.343124951736	0.0025830315659340843	0.3414541414453661	53.412433969031426	324.1037859798254	0.2558437107188942	0.24141339893262895	0.2762802160115067	0.22646267433696993
1166000	-2991.5564978273246	-3042.9674982934885	51.41100046616384	-3042.9674982934885	0.0025602190849468892	0.8680798668506089	52.82855733487844	1188.5820672778223	0.2558437107188942	0.24141339893262895	0.2762802160115067	0.22646267433696993
1167000	-2992.810686553291	-3042.9859397035007	50.175253150209564	-3042.9859397035007	0.004497112006283138	0.8680798668506089	51.59281001892416	412.2207485898477	0.2558437107188942	0.24141339893262895	0.2766403733758748	0.2261025169726018
1168000	-2998.1433137073846	-3048.3346700513553	50.19135634397081	-3048.3346700513553	0.0036012782275589026	0.8680798668506089	51.60891321268541	904.5644352652043	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1169000	-2990.451800778678	-3041.2630779377096	50.811277159031704	-3041.2630779377096	0.00526276961736589	0.8680798668506089	52.2288340277463	440.68719911773997	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1170000	-2985.9888501487476	-3041.0781550963575	55.08930494761007	-3041.0781550963575	0.002830750586688215	0.9002497140445339	56.517090704387925	1145.9758769465998	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1171000	-2991.368966962753	-3043.5755408727555	52.206573910002646	-3043.5755408727555	0.004336494689843928	0.6432751459260517	53.572115715610025	986.8929158258587	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1172000	-2987.1156071295904	-3041.7210371863193	54.60543005672909	-3041.7210371863193	0.002468981145537736	0.47011720252606604	55.97809222189029	567.6802668790777	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1173000	-2985.9864305250603	-3040.572670969401	54.58624044434037	-3040.572670969401	0.0033182713311158177	0.47011720252606604	55.95890260950157	820.974724566664	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1174000	-2986.494358891822	-3041.2737071482948	54.77934825647309	-3041.2737071482948	0.0036629619720764707	0.47011720252606604	56.152010421634294	985.7394405342781	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1175000	-2986.6796115955754	-3039.319581102029	52.639969506453625	-3039.319581102029	0.004116020687091812	0.47011720252606604	54.01263167161483	479.0523190648725	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1176000	-2988.987521288456	-3041.124748101404	52.13722681294782	-3041.124748101404	0.00381020746668329	0.9788944426128551	53.59177518049316	911.4332407349233	0.2700292263698894	0.24141339893262895	0.26245485772487964	0.2261025169726018
1177000	-2987.6763899027483	-3040.607324111751	52.93093420900257	-3040.607324111751	0.004242249275214684	0.9788944426128551	54.38548257654791	800.3066232517452	0.2676475907771639	0.24141339893262895	0.26483649331760517	0.2261025169726018
1178000	-2989.4994154799642	-3044.38631559105	54.88690011108551	-3044.38631559105	0.003038644784856732	0.9788944426128551	56.341448478630845	849.7862112395884	0.2676475907771639	0.24141339893262895	0.26483649331760517	0.2261025169726018
1179000	-2985.8084139179823	-3038.225216183636	52.41680226565355	-3038.225216183636	0.003650487095273531	0.9788944426128551	53.87135063319889	547.5125994342579	0.2676475907771639	0.24141339893262895	0.26483649331760517	0.2261025169726018
1180000	-2988.6458510894017	-3042.110698701002	53.46484761160051	-3042.110698701002	0.003063366998657569	0.9788944426128551	54.91939597914585	458.5548061992837	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1181000	-2988.1557847710046	-3042.336161952726	54.18037718172105	-3042.336161952726	0.002274171920387849	0.9788944426128551	55.634925549266384	447.8301230918257	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1182000	-2988.921231950093	-3039.249834611229	50.32860266113597	-3039.249834611229	0.003266691852696948	1.052348588050231	51.809886652893695	1113.5262349078823	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1183000	-2984.95290116006	-3038.7034227808076	53.750521620747925	-3038.7034227808076	0.003701020524076934	1.052348588050231	55.23180561250565	573.8654561650117	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1184000	-2987.4117496372724	-3039.1118489111755	51.70009927390319	-3039.1118489111755	0.004071126504904318	0.8152471993925333	53.10199795158521	528.8421765434454	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1185000	-2987.9238022820905	-3044.4837445257267	56.55994224363624	-3044.4837445257267	0.0024615008438008085	0.8152471993925333	57.96184092131826	989.0274403946186	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1186000	-2987.589293475927	-3039.4923232310643	51.90302975513717	-3039.4923232310643	0.004880466276984633	0.8152471993925333	53.30492843281919	626.6010681315988	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1187000	-2984.578777035941	-3038.0732319889535	53.49445495301211	-3038.0732319889535	0.0033555888617683603	0.8152471993925333	54.89635363069413	557.4611843772818	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1188000	-2985.8903656853427	-3038.1533688872005	52.26300320185786	-3038.1533688872005	0.004655543759481499	0.8152471993925333	53.66490187953988	527.6683159550257	0.23862178083247604	0.22447396353953492	0.28177592871069923	0.25512832691728965
1189000	-2988.397968864473	-3040.5842232395903	52.18625437511701	-3040.5842232395903	0.004556602404866653	0.32238933840938194	53.650870440563295	607.9328824074184	0.23862178083247604	0.2514656143376104	0.25478427791262376	0.25512832691728965
1190000	-2983.802497908024	-3039.2806817200435	55.47818381201937	-3039.2806817200435	0.0024797734470916356	0.7563817153350988	56.864697088567326	715.5568046099788	0.23862178083247604	0.2514656143376104	0.25478427791262376	0.25512832691728965
1191000	-2986.088492741404	-3041.029564319675	54.94107157827114	-3041.029564319675	0.0024902139871815785	1.1576284803538417	56.46270418680086	1043.8172164367586	0.23862178083247604	0.2514656143376104	0.25478427791262376	0.25512832691728965
1192000	-2983.5466993548102	-3036.9255948277005	53.378895472890214	-3036.9255948277005	0.0032968250498534427	0.603435604769142	54.74078129485823	509.3750331306513	0.23862178083247604	0.2514656143376104	0.25478427791262376	0.25512832691728965
1193000	-2988.5424550698986	-3040.8718637118473	52.3294086419485	-3040.8718637118473	0.0027389854098828106	0.603435604769142	53.69129446391651	856.5158092552335	0.23862178083247604	0.2514656143376104	0.25478427791262376	0.25512832691728965
1194000	-2984.6865760585038	-3041.011052914215	56.32447685571127	-3041.011052914215	0.002855221708083975	0.44008626664996664	57.70665642454291	716.0234417243803	0.23862178083247604	0.2514656143376104	0.25478427791262376	0.25512832691728965
1195000	-2987.368319779399	-3041.304935276136	53.93661549673682	-3041.304935276136	0.003083749350920304	0.44008626664996664	55.318795065568466	734.3027797717408	0.25526325332834576	0.2514656143376104	0.25478427791262376	0.23848685442141995
1196000	-2987.6371323976587	-3038.3050231200973	50.6678907224387	-3038.3050231200973	0.0043644710017946885	0.44008626664996664	52.05007029127035	417.6230390013431	0.2535229064089583	0.2514656143376104	0.25001850127361885	0.24499297797981234
1197000	-2986.082881814227	-3041.445803615211	55.36292180098367	-3041.445803615211	0.0025491400694742086	0.44008626664996664	56.745101369815316	653.8284976923585	0.2535229064089583	0.2514656143376104	0.25001850127361885	0.24499297797981234
1198000	-2988.379600269396	-3042.0206894239595	53.64108915456353	-3042.0206894239595	0.0030651737019461245	0.44008626664996664	55.023268723395184	731.8797513622703	0.2535229064089583	0.2468423628118718	0.25001850127361885	0.24961622950555093
1199000	-2983.681144827112	-3037.5499993383282	53.86885451121635	-3037.5499993383282	0.0034634618781308377	0.6036954820252024	55.2307562055371	1091.874147471356	0.2535229064089583	0.2468423628118718	0.25001850127361885	0.24961622950555093
1200000	-2982.2718236266714	-3035.580303616517	53.30847998984571	-3035.580303616517	0.003914208646119032	0.6036954820252024	54.67038168416646	650.1283033239108	0.2535229064089583	0.2468423628118718	0.25001850127361885	0.24961622950555093
1201000	-2988.2082650129996	-3038.714614710869	50.506349697868984	-3038.714614710869	0.003975811488723589	0.6036954820252024	51.868251392189734	1057.1395640593464	0.2438066593646873	0.2468423628118718	0.25001850127361885	0.25933247654982194
1202000	-2992.8243141717167	-3044.015652486333	51.19133831461609	-3044.015652486333	0.00442044016352121	0.6036954820252024	52.55324000893684	423.24728037236514	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1203000	-2985.72733096762	-3041.8135012977687	56.08617033014821	-3041.8135012977687	0.0026252031667838745	0.4347961390006417	57.47039577943331	818.2158144504472	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1204000	-2983.833979247101	-3037.7764682868396	53.942489039738426	-3037.7764682868396	0.0043849550840542135	0.4347961390006417	55.32671448902353	765.7907822063393	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1205000	-2984.902527976234	-3038.7316499870285	53.82912201079442	-3038.7316499870285	0.0033073402951678387	0.7089035006378618	55.205226599942904	807.2795578392798	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1206000	-2986.0876216738693	-3039.948870697705	53.86124902383551	-3039.948870697705	0.002947392875062203	0.7089035006378618	55.237353612983995	654.6181610898101	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1207000	-2988.1866455886206	-3045.229115241185	57.04246965256442	-3045.229115241185	0.0016756981423179068	0.7089035006378618	58.4185742417129	864.6613390970225	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1208000	-2985.9362603242053	-3038.2286727290243	52.29241240481916	-3038.2286727290243	0.0037265336765195103	0.7089035006378618	53.66851699396764	399.4743967304443	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1209000	-2983.083900564724	-3038.7536692555373	55.66976869081312	-3038.7536692555373	0.0033716931448346406	0.6902424145107927	57.04237116788222	713.9876076825097	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1210000	-2987.5936289085403	-3039.7969262144525	52.20329730591212	-3039.7969262144525	0.003175097187145491	0.6902424145107927	53.575899782981224	750.2319545008677	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
1211000	-2987.6415194253827	-3041.4667715630185	53.82525213763589	-3041.4667715630185	0.0028022784069106025	0.6902424145107927	55.197854614704994	706.7690129235456	0.25053778066539406	0.2468423628118718	0.24328737997291205	0.25933247654982194
