#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:simualted" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:simualted" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:simualted" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:simualted" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:simualted" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:simualted">
#                    <taxonset id="TaxonSet.simualted" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:simualted" name="distribution" x="@ePopSize.t:simualted">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:simualted" name="distribution" x="@growthRate.t:simualted">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:simualted" name="distribution">
#            <parameter id="kappa.s:simualted" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@simualted" id="treeLikelihood.simualted" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:simualted">
#            <siteModel id="SiteModel.s:simualted" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:simualted" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simualted" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simualted" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:simualted" kappa="@kappa.s:simualted" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:simualted" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:simualted" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:simualted" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:simualted">
#                <Exponential id="Exponential.c:simualted" name="distr">
#                    <parameter id="UCExpLambda.c:simualted" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="20" id="expRateCategories.c:simualted" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:simualted" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2794000	-2994.766589462485	-3038.5833471174838	43.816757654998376	-3038.5833471174838	0.010386976934190703	0.8695329995137467	0.5409390269867236	0.5050375904882337	0.840700863300014	44.045456493371674	0.004261674088724287	-4.645211557033704	0.2557659231677216	0.23570682516620664	0.2552328008542586	0.2532944508118129
2795000	-2984.7048144805576	-3034.5957723618417	49.890957881284095	-3034.5957723618417	0.00476543759186158	0.8695329995137467	0.7507466950907259	1.2094624173634387	1.0002406812566893	49.58373215459458	0.00253238924340763	4.173624276162371	0.2557659231677216	0.23570682516620664	0.2552328008542586	0.2532944508118129
2796000	-2995.7460786432102	-3036.966020706376	41.21994206316597	-3036.966020706376	0.004808055020726636	0.8695329995137467	0.5182214118378189	0.8712497745095441	1.0035455854140956	41.73237235127109	0.006405108210789945	-0.8474099753591418	0.25556536708262595	0.23057045838826237	0.26056972371729853	0.2532944508118129
2797000	-2998.1492229503424	-3039.294284861299	41.14506191095649	-3039.294284861299	0.005306368041674767	0.8695329995137467	1.0315477449202342	0.8334974767053517	1.0652194168012745	42.32403799683228	0.007476878276664202	16.563057249967287	0.25484834814804974	0.23057045838826237	0.26056972371729853	0.2540114697463891
2798000	-2992.5760165741403	-3038.1279606806847	45.55194410654457	-3038.1279606806847	0.004147224296959643	0.8695329995137467	0.8430179613690103	0.8569258723391862	0.7772590949641943	46.15999035798425	0.005926096891315117	-6.169328740541857	0.25484834814804974	0.23057045838826237	0.26056972371729853	0.2540114697463891
2799000	-2990.11919222546	-3036.6912684262024	46.57207620074201	-3036.6912684262024	0.0038103943598775747	0.8695329995137467	0.9257265214917748	0.87160445959837	0.9358244433725061	47.834051739863014	0.0018581635161507536	61.854175123399884	0.25484834814804974	0.23057045838826237	0.26056972371729853	0.2540114697463891
2800000	-2995.9348512794545	-3040.7686628656716	44.833811586217166	-3040.7686628656716	0.006856793073580409	0.8695329995137467	0.823959014241171	0.8272528532976932	0.8212238934310904	46.90550360408244	0.00439596809868802	-60.27466920911917	0.22614931923579953	0.2592694873005126	0.26056972371729853	0.2540114697463891
2801000	-2996.9548342397206	-3041.283992146188	44.32915790646776	-3041.283992146188	0.008150900841349859	0.8695329995137467	0.6846500575481768	0.7302237698039379	0.8104617046651924	44.971585579953214	0.004212389238370002	17.706273818166892	0.22614931923579953	0.2592694873005126	0.26056972371729853	0.2540114697463891
2802000	-2998.2552510748255	-3040.024317202129	41.769066127303596	-3040.024317202129	0.00907541139812942	0.3740386077337288	0.5864853447921721	0.7951133714159812	0.8834603639786015	42.38219161848455	0.005583222286356224	-8.170003586355563	0.22957508211978872	0.2592694873005126	0.26056972371729853	0.2505857068623999
2803000	-2999.338424511231	-3038.4373149792173	39.098890467986294	-3038.4373149792173	0.0064013975814252826	0.3740386077337288	0.8372078649637091	0.9210036754288807	0.8459714298838505	45.61096609387923	0.0068643952869701244	182.9341701951663	0.22957508211978872	0.2592694873005126	0.26056972371729853	0.2505857068623999
2804000	-2996.647633423246	-3042.684930587501	46.03729716425483	-3042.684930587501	0.0043123848217390594	0.6038448940135395	0.7147458782634831	0.8262936993175723	0.9064193988915683	46.8927297048761	0.00278370246783476	-38.68391233287204	0.22957508211978872	0.2592694873005126	0.25905146889018577	0.25210396168951266
2805000	-2991.659045248709	-3036.8514305739345	45.19238532522568	-3036.8514305739345	0.004687318444030021	0.6038448940135395	0.9841876074656263	0.9236795308122168	0.955110128908092	45.63776693747962	0.0057650986601420345	3.745216737263732	0.22957508211978872	0.2592694873005126	0.25905146889018577	0.25210396168951266
2806000	-2994.684152647421	-3039.103659629643	44.41950698222207	-3039.103659629643	0.0034338114274958917	0.6038448940135395	1.2226006312161388	1.358605488032311	0.9434736990984153	46.488647264685085	0.003966282199438768	-65.07646306966387	0.2286758433548943	0.26016872606540703	0.25905146889018577	0.25210396168951266
2807000	-2988.97620870189	-3042.3596304362477	53.38342173435771	-3042.3596304362477	0.001295405243808321	0.7290150895866353	1.8845677893333088	0.7540649114657657	0.7950406978044741	55.049356668529654	0.001669396427985025	-78.70181582117807	0.2286758433548943	0.26016872606540703	0.25905146889018577	0.25210396168951266
2808000	-2993.6915371786317	-3043.229092327356	49.53755514872397	-3043.229092327356	0.0022323643011137517	0.53262123605352	1.144404915468957	1.3484908748021818	0.8981989577289357	50.4302870614245	0.0031598765762109174	35.928073598781054	0.2286758433548943	0.24109736311478613	0.27812283184080666	0.25210396168951266
2809000	-2999.9149723637083	-3042.5628829926345	42.64791062892628	-3042.5628829926345	0.0028803818266012063	0.3641778891179409	0.8517328745532317	0.9779609412686551	0.8736838832662206	43.47164667121481	0.007494518265093956	-5.369434702140069	0.2286758433548943	0.24109736311478613	0.27812283184080666	0.25210396168951266
2810000	-2991.5137718194323	-3034.9012611982193	43.38748937878686	-3034.9012611982193	0.003794865303672693	0.3641778891179409	0.9776216597134679	0.6809410508456903	0.7544222939346522	43.64401039582929	0.004317434091220032	-4.887290712256288	0.2286758433548943	0.24109736311478613	0.27812283184080666	0.25210396168951266
2811000	-2994.1291432479957	-3038.9081094439193	44.77896619592344	-3038.9081094439193	0.0023309122648559	0.3641778891179409	1.247167760835075	1.55696805553309	0.9087574004739444	45.71424846051695	0.006203719372993131	14.599246191733016	0.2286758433548943	0.26370406164681226	0.25551613330878054	0.25210396168951266
2812000	-3003.84374724564	-3041.8120471539555	37.96829990831587	-3041.8120471539555	0.005177825657102909	0.3641778891179409	0.6941699457285581	0.36973077181694225	0.740600211115623	41.87414543057875	0.00960028779511498	92.39344138566315	0.2286758433548943	0.26370406164681226	0.25551613330878054	0.25210396168951266
2813000	-2998.249618728733	-3039.296423452084	41.04680472335101	-3039.296423452084	0.004828064419198148	0.3641778891179409	0.6307026426777068	0.44476771253953046	0.7833291735405135	43.58377362404274	0.004295912638728887	75.05505010877901	0.2286758433548943	0.26370406164681226	0.25551613330878054	0.25210396168951266
2814000	-2993.461201318562	-3040.167139794438	46.70593847587582	-3040.167139794438	0.003849038681648299	0.937467043852249	1.032778052872815	0.8261178885066326	0.8619877257488917	48.349321108290596	0.001957515410112488	71.28428294908446	0.2286758433548943	0.26370406164681226	0.25551613330878054	0.25210396168951266
2815000	-2994.5391760942634	-3039.0627577973196	44.52358170305601	-3039.0627577973196	0.0041745338568623	0.937467043852249	1.0139965319951523	0.6519337429672791	0.7634178627036863	44.68844838177807	0.003170887258698579	11.083920214547703	0.2286758433548943	0.26370406164681226	0.25551613330878054	0.25210396168951266
2816000	-2994.128436614728	-3041.0161668513288	46.88773023660075	-3041.0161668513288	0.005028376315671246	0.9899256601966357	1.0012393921865341	0.767179881471093	0.7867865412687789	47.17811305888654	0.0027464135396822347	-18.78581245932959	0.2286758433548943	0.24488070574961737	0.25551613330878054	0.2709273175867076
2817000	-2997.226816700346	-3035.8923478311976	38.665531130852024	-3035.8923478311976	0.007025931486910725	0.9899256601966357	0.669850656193231	0.3520044043582457	0.7882391187824689	39.085007343682406	0.005565465637406113	-1.065382286631106	0.2391469876977543	0.24488070574961737	0.25551613330878054	0.26045617324384757
2818000	-3005.297697735559	-3040.6773383974783	35.379640661919346	-3040.6773383974783	0.00963260560363239	0.9899256601966357	0.4746560289196839	0.3719429514675687	0.9952350196932	37.29691743780969	0.009911728979763307	-29.33076339318228	0.2391469876977543	0.2502543125043494	0.25551613330878054	0.2550825664891156
2819000	-2997.9415375950175	-3036.721581922202	38.78004432718447	-3036.721581922202	0.004181300719044597	0.9833418166293172	0.5941906219193237	0.8396061138670031	1.1696862791748317	39.934033997472895	0.004305634176166889	-31.567404525774833	0.2391469876977543	0.2502543125043494	0.25551613330878054	0.2550825664891156
2820000	-3000.4248824755123	-3038.7069845356145	38.28210206010236	-3038.7069845356145	0.003157532954365754	0.9833418166293172	1.0992383389815643	0.9012390991518939	0.765133784998304	42.23557884886424	0.005020718976035734	-112.79764677850577	0.23890044984595812	0.25050085035614555	0.25551613330878054	0.2550825664891156
2821000	-3007.5316907648685	-3040.3344469007934	32.80275613592502	-3040.3344469007934	0.01014583372932765	0.9833418166293172	0.4215389190358144	0.5710946744997779	1.1092811555086417	34.65044480313787	0.017487308531137318	-9.835546078688111	0.23890044984595812	0.25050085035614555	0.25551613330878054	0.2550825664891156
2822000	-2999.0290965296385	-3037.0166812132375	37.98758468359908	-3037.0166812132375	0.0046387531198478354	0.9833418166293172	0.4780587993599056	0.34293010141788016	0.9491542960367013	40.56031122422301	0.004995482164063443	70.56375644439709	0.23575754589343234	0.25050085035614555	0.26098307417135486	0.252758529579067
2823000	-2996.0862085148115	-3037.6951630470503	41.60895453223862	-3037.6951630470503	0.005100637243911366	0.2957691786091585	0.9289896790716174	0.8392643695757037	0.7266641791749764	41.980564140618235	0.002118825549836643	28.02046920766631	0.23575754589343234	0.25050085035614555	0.26098307417135486	0.252758529579067
2824000	-2995.1747335204454	-3037.7363578801233	42.56162435967786	-3037.7363578801233	0.00890294252890378	0.2957691786091585	0.5419378557748992	1.358309154482954	1.0759061791535844	42.747632968112164	0.00415218269340446	1.6674378095154196	0.24633781762523266	0.25050085035614555	0.25040280243955454	0.252758529579067
2825000	-3009.064833470463	-3042.257068982275	33.19223551181208	-3042.257068982275	0.004804603870129158	0.2957691786091585	0.7124889048305271	0.9035994569890072	1.1033241275346997	37.307012890296534	0.007695701799504775	-103.33964383427261	0.24633781762523266	0.252257233327368	0.25040280243955454	0.2510021466078446
2826000	-3008.516574582019	-3043.813589335641	35.297014753622086	-3043.813589335641	0.0032865024195292023	0.31294273897278563	0.7945397975655151	1.1502684541920325	1.1554015347925424	38.536078269386394	0.009474566218830964	-70.76580668097458	0.24633781762523266	0.252257233327368	0.25040280243955454	0.2510021466078446
2827000	-2997.1077037485657	-3039.157363470511	42.049659721945424	-3039.157363470511	0.004474124859906431	0.6791133847940776	0.6545829110104244	1.6816073939045875	1.13036422368078	41.96886150641274	0.0031272505064073673	-6.098217061123691	0.24574969531483593	0.252257233327368	0.25099092474995127	0.2510021466078446
2828000	-3010.775352948895	-3042.1256463299196	31.350293381024574	-3042.1256463299196	0.006492294978753262	0.6791133847940776	0.7182526542936881	0.6660370221481875	1.0490854719497722	37.448398635358345	0.019845494577443334	139.0693087303576	0.24574969531483593	0.252257233327368	0.25099092474995127	0.2510021466078446
2829000	-3008.875035371132	-3043.61701030972	34.741974938588214	-3043.61701030972	0.005721601101153398	0.9808379516115933	0.743505481311652	0.7020361871018719	1.0954898157514894	36.71791563497848	0.009785893873002254	-31.62333759978469	0.24574969531483593	0.252257233327368	0.25099092474995127	0.2510021466078446
2830000	-2997.6835387962733	-3037.985206775231	40.30166797895766	-3037.985206775231	0.00510554939121069	0.9808379516115933	0.795121984202063	1.0349039262714486	0.9950488339723447	41.140545564969926	0.00573125636215156	13.141537232162506	0.24574969531483593	0.252257233327368	0.25099092474995127	0.2510021466078446
2831000	-3002.663276263988	-3043.2949299169204	40.631653652932314	-3043.2949299169204	0.004450331165917901	0.35914773399356387	0.7906136934433416	0.43274288204407607	0.8204922304625657	41.64178365828972	0.0033347459232539694	-35.828736410327224	0.24808633506365388	0.252257233327368	0.25099092474995127	0.24866550685902664
2832000	-2995.5929983876094	-3037.58637408316	41.99337569555079	-3037.58637408316	0.00327542974307036	0.8777726835513472	0.8731678911353024	0.4001401086797904	0.712466748909436	43.79763877192461	0.004984787566580759	48.12786565391468	0.24808633506365388	0.24322168467571192	0.26002647340160734	0.24866550685902664
2833000	-2998.4313403520346	-3040.316282067725	41.88494171569018	-3040.316282067725	0.004243075243439766	0.8777726835513472	0.75739344266945	0.30063592469263833	0.7515102224829101	42.13615147340496	0.003890356507849395	-8.055870020359237	0.24808633506365388	0.24322168467571192	0.26002647340160734	0.24866550685902664
2834000	-2989.9003670442244	-3035.19157971661	45.29121267238547	-3035.19157971661	0.005378525832211236	0.8777726835513472	0.7488033314957175	0.5647646366908308	0.8549616026157065	45.56232103427265	0.0038794927977136334	8.754631726991477	0.24808633506365388	0.24322168467571192	0.26002647340160734	0.24866550685902664
2835000	-2998.1849556593666	-3038.1579079429557	39.972952283589315	-3038.1579079429557	0.004428774118863196	0.512064662343724	0.7235560133067207	0.6661847131681268	0.8953726392074377	40.98413036414552	0.00987087393674749	4.526831768959511	0.24808633506365388	0.24322168467571192	0.26002647340160734	0.24866550685902664
2836000	-2996.4788764913856	-3037.7784000081106	41.299523516724875	-3037.7784000081106	0.008730593911976009	0.512064662343724	0.5750651412303793	0.5746743823614854	0.8232078551237668	42.21192373537336	0.002688534304461938	-41.42189654164393	0.23377728326361924	0.24322168467571192	0.26002647340160734	0.2629745586590613
2837000	-3001.6760461469335	-3036.9606532523617	35.284607105428194	-3036.9606532523617	0.008452525392844384	0.512064662343724	0.5430931717436057	0.6425060057267844	1.063754342946755	35.87432047863746	0.0073381012145301745	0.6905274777339656	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2838000	-2996.293150849023	-3034.2290174006603	37.93586655163723	-3034.2290174006603	0.006288625722361387	0.512064662343724	0.5401649752917479	0.6195450623290288	1.2859288681166963	38.83149710505017	0.009800005133176441	1.2006081011780054	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2839000	-3001.1461140685856	-3043.231323135527	42.08520906694151	-3043.231323135527	0.005411446445082753	0.512064662343724	0.5461872942006422	0.323218762847381	0.889527961488667	43.174284757027266	0.0062076589889644845	-21.155702708467487	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2840000	-3000.6641989344125	-3038.5562542191346	37.89205528472203	-3038.5562542191346	0.0047454216135634835	0.512064662343724	0.7471609448871775	0.2592427257489523	0.7183556682630733	40.382366630506255	0.010979493409879122	46.67004528901609	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2841000	-3003.9604504791755	-3043.8148905334037	39.85444005422804	-3043.8148905334037	0.0052299392165709845	0.512064662343724	0.6510936672473603	0.424822021082022	0.964575103619856	41.53999241572002	0.005512602557485377	43.11588136340144	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2842000	-2994.78247750269	-3035.4066773225854	40.624199819895445	-3035.4066773225854	0.0027085614018426906	0.6026955986391	1.1228345756534346	0.6181830127835454	0.8557577652492634	42.11058218324327	0.009242869303855072	21.215399257732813	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2843000	-2993.413122098935	-3036.5768051148034	43.16368301586823	-3036.5768051148034	0.002747084383426776	0.6026955986391	0.9376581413820443	1.0780952690658172	1.0508554594335473	43.55589584710149	0.006030178003642439	-0.7328657029181755	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2844000	-2994.288364635431	-3037.0884507860233	42.80008615059208	-3037.0884507860233	0.0025750835751645862	0.6026955986391	1.0040471138738496	0.970989059790027	1.021302808277161	42.950726684886604	0.003165393511793486	-13.103177407461459	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2845000	-3002.1668275384836	-3044.5517943160266	42.38496677754291	-3044.5517943160266	0.005717700633084695	0.6026955986391	0.7160520573698518	0.8489217446015452	0.9880019545164067	43.284646900348434	0.00659973447381469	13.543821461509467	0.23377728326361924	0.24322168467571192	0.27406843209864473	0.24893259996202388
2846000	-3002.783951993773	-3043.8571221740112	41.07317018023817	-3043.8571221740112	0.0038926835649696337	0.6026955986391	0.6495384497858852	0.6368195974753832	0.9264421125216598	43.8253315091947	0.004774935258082304	80.35348874905914	0.23377728326361924	0.2439745477579118	0.27406843209864473	0.248179736879824
2847000	-2999.0246364303566	-3042.218103353968	43.19346692361144	-3042.218103353968	0.002612727351140241	0.6026955986391	0.8542722803797922	0.6641746855638058	0.9932305572748843	43.94371292256467	0.005917932753221573	-12.301744357595595	0.23377728326361924	0.2439745477579118	0.27406843209864473	0.248179736879824
2848000	-3002.232490540915	-3037.24497273898	35.01248219806499	-3037.24497273898	0.004436179444536411	0.6026955986391	0.7430810589275892	0.3067845854589774	0.9280959171202404	36.21643442221153	0.006184176523342112	24.88198585753109	0.23377728326361924	0.2439745477579118	0.27406843209864473	0.248179736879824
2849000	-2995.046916993743	-3037.945240522052	42.898323528309135	-3037.945240522052	0.0049127783910498015	0.6026955986391	0.9066485889360208	0.7517517764493635	1.0033630232821498	46.51339396670984	0.0041528831369563824	111.13096825972175	0.24156291961396767	0.23618891140756337	0.27406843209864473	0.248179736879824
2850000	-2998.7235074834202	-3040.4248007960305	41.70129331261022	-3040.4248007960305	0.005842510151620864	0.6026955986391	0.724617647599188	1.4698515982258604	1.0294759787632233	44.254234972297624	0.004790765138331001	74.13560662930276	0.24156291961396767	0.23618891140756337	0.27406843209864473	0.248179736879824
2851000	-2993.1973338647304	-3036.054498732913	42.857164868182956	-3036.054498732913	0.007172155420989472	0.6026955986391	0.737087555478639	1.173239617515145	0.8660045884560998	44.10500231368425	0.007018838237500976	-22.3404299171537	0.24156291961396767	0.24271086463694874	0.27406843209864473	0.24165778365043863
2852000	-2994.7904664707953	-3034.226940696877	39.43647422608164	-3034.226940696877	0.004967958972292902	0.6026955986391	0.7443286838748027	0.44869535080077183	0.8472361904312286	41.597133442468454	0.006946428632081615	50.68546662551746	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2853000	-2991.897390535475	-3035.692144988513	43.79475445303811	-3035.692144988513	0.004518762780448114	0.6026955986391	0.8138957232620128	0.4072955187303407	0.7248261432747118	44.88602553286792	0.005060439240451742	27.57936994965374	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2854000	-2996.121947768212	-3039.3436654421857	43.2217176739738	-3039.3436654421857	0.003926064298347263	0.4543526285069744	0.9981274651698157	0.5765307739092261	0.6761179411309264	44.39900415321222	0.004264613148292946	-34.99865692539055	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2855000	-2994.6961718344	-3035.512377906699	40.81620607229893	-3035.512377906699	0.008692558014757792	1.0527490008211924	0.6569891566598184	0.8621894374504245	1.0089870015500648	42.33521946983376	0.00586100247241893	32.53093404174443	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2856000	-3002.540146904647	-3036.144825771757	33.60467886711025	-3036.144825771757	0.006662383112283589	1.0527490008211924	0.5322710139725594	0.6272920925432749	1.1359089336652717	38.085414514697504	0.010288213900534748	-106.18230624756902	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2857000	-3003.5212715737393	-3041.084370163245	37.56309858950542	-3041.084370163245	0.012396041269872331	1.0527490008211924	0.4319732713841654	0.3330341788603242	0.8695668256818936	39.592230525993045	0.006922238526097118	43.082913973621245	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2858000	-2994.7537545648493	-3039.6423328707388	44.88857830588965	-3039.6423328707388	0.006290530076574054	1.0527490008211924	0.7863170636051953	0.5784200338204218	0.8011273759586511	45.08707601375575	0.00422370375971398	2.0475486336620463	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2859000	-2990.7688714279516	-3037.1351581463196	46.366286718367796	-3037.1351581463196	0.005756703516790163	1.0527490008211924	0.6306995770916496	0.9544255482972823	0.9155050276611233	46.83053007964817	0.004181914581082825	-10.509510441823764	0.24156291961396767	0.23218769366745498	0.27406843209864473	0.2521809546199324
2860000	-2993.2057508465614	-3035.0631112659607	41.857360419399214	-3035.0631112659607	0.005294637383489901	1.0527490008211924	0.9805444001486918	0.8280391648527607	0.7737200136906621	42.49903594999914	0.0037646838832123717	-19.183730805452214	0.24156291961396767	0.23660297325534116	0.26965315251075855	0.2521809546199324
2861000	-2997.006517698837	-3037.210707789824	40.20419009098732	-3037.210707789824	0.0036554839417859363	1.0527490008211924	0.6315001146452617	0.4265390880718873	0.9282285935216944	41.079389799085845	0.007584624353333064	-4.848295923715867	0.24156291961396767	0.23660297325534116	0.26965315251075855	0.2521809546199324
2862000	-3001.64914710563	-3044.965325119326	43.31617801369548	-3044.965325119326	0.0029421701547261633	1.0527490008211924	0.9976974214309662	0.6380090725654382	1.0161955937821163	44.37703576948229	0.005918185246518351	18.166952484988713	0.24156291961396767	0.24962031386394856	0.26965315251075855	0.239163614011325
2863000	-3004.8362580774465	-3043.3014674015626	38.46520932411598	-3043.3014674015626	0.005032125057251695	0.26472053216376984	0.9819308983327764	0.9026418977207665	0.9073913774274289	41.10329898667074	0.005975117864662032	-64.22318214602917	0.24156291961396767	0.24962031386394856	0.26965315251075855	0.239163614011325
2864000	-2989.302334730658	-3035.05264459594	45.75030986528196	-3035.05264459594	0.00427990340528656	0.44868098732619266	1.049017217926305	1.3284932419329554	0.9909556830512368	46.34564026098337	0.005388180495686583	-9.894866259189186	0.24156291961396767	0.24962031386394856	0.26965315251075855	0.239163614011325
2865000	-2994.5897071352824	-3036.8680217366164	42.27831460133406	-3036.8680217366164	0.003216332474131043	0.44868098732619266	0.8134677864148248	0.7435381158967433	0.8775370590564727	42.89781868562284	0.005008514962840108	-12.880305709276286	0.24156291961396767	0.24962031386394856	0.2521953599540432	0.25662140656804033
2866000	-2988.6900404726953	-3036.3176543492204	47.6276138765251	-3036.3176543492204	0.0033740668836818436	0.44868098732619266	1.1711013629970302	0.7043861669836049	0.6680817232063069	47.67544970029495	0.0038195102514274534	-3.6499784040915415	0.24156291961396767	0.24962031386394856	0.2521953599540432	0.25662140656804033
2867000	-2987.160611548824	-3041.3650102064266	54.204398657602525	-3041.3650102064266	0.002616603210680103	0.6790193067869433	1.2325043147122838	1.0928041552057017	0.7945014182610581	53.9927728011013	0.00210444293990199	14.244961297768896	0.24156291961396767	0.24962031386394856	0.2521953599540432	0.25662140656804033
2868000	-2997.4465512860006	-3038.082023123654	40.63547183765354	-3038.082023123654	0.005242160402713762	0.430303428403495	0.6712530578191025	0.7318608744435913	1.0205201060807332	41.43311231047451	0.005644278338195834	-14.466888295318995	0.24156291961396767	0.24962031386394856	0.2521953599540432	0.25662140656804033
2869000	-2998.9896941682964	-3038.9759307221284	39.986236553831816	-3038.9759307221284	0.006252523446000699	0.430303428403495	0.5335946630263843	0.6716763865275847	0.9366365700670357	41.456409609365544	0.005212963516178534	37.556953065703155	0.24156291961396767	0.24962031386394856	0.2521953599540432	0.25662140656804033
2870000	-3001.542756841282	-3036.1080120621664	34.56525522088435	-3036.1080120621664	0.009398946911368977	0.7441558760226658	0.44425806163687503	0.40187693136258834	0.9682733219668122	37.55437052753663	0.015735296683491273	50.34698210279902	0.24156291961396767	0.24962031386394856	0.2521953599540432	0.25662140656804033
2871000	-2998.898781858194	-3037.541145582302	38.64236372410781	-3037.541145582302	0.0066155563041326694	0.7441558760226658	0.5184965732157736	1.0781983400730646	1.1552791025415876	39.90732397448771	0.0043957902348682335	36.565365741724634	0.24156291961396767	0.24962031386394856	0.2552325881298877	0.2535841783921958
2872000	-3003.6518426140397	-3042.2607699248147	38.608927310775016	-3042.2607699248147	0.0055803905209785565	0.7441558760226658	0.5277732253021239	0.45160056890553896	0.8847405923742417	40.57754986019163	0.006040224419238397	48.41196512991503	0.24156291961396767	0.24962031386394856	0.2552325881298877	0.2535841783921958
2873000	-3003.7960883961873	-3040.2091951992643	36.41310680307677	-3040.2091951992643	0.008491459829880525	0.9785319967680672	0.6694189121078052	0.5073576895814835	0.7349259082613259	40.03528288154286	0.010645496960850659	79.60681480785348	0.251383754288059	0.24962031386394856	0.2552325881298877	0.24376334371810449
2874000	-2995.4580298998535	-3038.247302835123	42.78927293526946	-3038.247302835123	0.006269702366616108	0.9785319967680672	0.5937305184677721	0.6972051330756791	0.9411675927420389	43.37088069209004	0.004532040204363184	-12.473603910348857	0.251383754288059	0.24887040772669708	0.2552325881298877	0.24451324985535597
2875000	-2996.96543414489	-3038.910563458543	41.945129313653155	-3038.910563458543	0.0023015597371771317	0.9785319967680672	0.9565151095349996	0.7156739451328998	0.8876357350083186	43.125020082931556	0.005011631487156321	27.755365953075653	0.251383754288059	0.24887040772669708	0.2552325881298877	0.24451324985535597
2876000	-3000.5737256629404	-3041.2733011419773	40.69957547903689	-3041.2733011419773	0.0043586367131235445	0.9785319967680672	1.0390376397859205	0.818292181271605	0.7449567554525759	42.82847874196187	0.005857689120996418	52.1019439265678	0.251383754288059	0.23653238979628277	0.267570606060302	0.24451324985535597
